streetLabel	personLabel	genderLabel	occupationLabel	coordinate	postalCode
Lise-Meitner-Straße	Lise Meitner	weiblich	Chemiker	Point(13.66264 51.05122)	01169
Lise-Meitner-Straße	Lise Meitner	weiblich	Hochschullehrer	Point(13.66264 51.05122)	01169
Lise-Meitner-Straße	Lise Meitner	weiblich	Kernphysiker	Point(13.66264 51.05122)	01169
Semmelweisstraße	Ignaz Semmelweis	männlich	Arzt	Point(13.70748 51.05042)	01159
Semmelweisstraße	Ignaz Semmelweis	männlich	Hygienefachkraft	Point(13.70748 51.05042)	01159
Semmelweisstraße	Ignaz Semmelweis	männlich	Hochschullehrer	Point(13.70748 51.05042)	01159
Semmelweisstraße	Ignaz Semmelweis	männlich	Botaniker	Point(13.70748 51.05042)	01159
Semmelweisstraße	Ignaz Semmelweis	männlich	Gynäkologe	Point(13.70748 51.05042)	01159
Semmelweisstraße	Ignaz Semmelweis	männlich	Geburtshelfer	Point(13.70748 51.05042)	01159
Wilhelm-Raabe-Straße	Wilhelm Raabe	männlich	Schriftsteller	Point(13.67265 51.06265)	01157
Wilhelm-Raabe-Straße	Wilhelm Raabe	männlich	Maler	Point(13.67265 51.06265)	01157
Wilhelm-Raabe-Straße	Wilhelm Raabe	männlich	Romancier	Point(13.67265 51.06265)	01157
Joseph-Keilberth-Straße	Joseph Keilberth	männlich	Dirigent	Point(13.78906 50.99213)	01239
Joseph-Keilberth-Straße	Joseph Keilberth	männlich	Musikdirektor	Point(13.78906 50.99213)	01239
Klaus-Groth-Straße	Klaus Groth	männlich	Schriftsteller	Point(13.67625 51.05701)	01157
Klaus-Groth-Straße	Klaus Groth	männlich	Dichter	Point(13.67625 51.05701)	01157
Klaus-Groth-Straße	Klaus Groth	männlich	Hochschullehrer	Point(13.67625 51.05701)	01157
Lönsweg	Hermann Löns	männlich	Drehbuchautor	Point(13.68556 51.05917)	01157
Lönsweg	Hermann Löns	männlich	Schriftsteller	Point(13.68556 51.05917)	01157
Lönsweg	Hermann Löns	männlich	Dichter	Point(13.68556 51.05917)	01157
Lönsweg	Hermann Löns	männlich	Journalist	Point(13.68556 51.05917)	01157
Tiedgestraße	Christoph August Tiedge	männlich	Schriftsteller	Point(13.82664 51.05438)	01326
Tiedgestraße	Christoph August Tiedge	männlich	Dichter	Point(13.82664 51.05438)	01326
Tiedgestraße	Christoph August Tiedge	männlich	Dichterjurist	Point(13.82664 51.05438)	01326
Roquettestraße	Otto Roquette	männlich	Schriftsteller	Point(13.67772 51.06166)	01157
Harry-Dember-Straße	Harry Dember	männlich	Physiker	Point(13.66239 51.05029)	01169
Harry-Dember-Straße	Harry Dember	männlich	Hochschullehrer	Point(13.66239 51.05029)	01169
Gottfried-Keller-Straße	Gottfried Keller	männlich	Schriftsteller	Point(13.67921 51.05583)	01157
Gottfried-Keller-Straße	Gottfried Keller	männlich	Dichter	Point(13.67921 51.05583)	01157
Gottfried-Keller-Straße	Gottfried Keller	männlich	Maler	Point(13.67921 51.05583)	01157
Gottfried-Keller-Straße	Gottfried Keller	männlich	Staatsschreiber	Point(13.67921 51.05583)	01157
Gottfried-Keller-Straße	Gottfried Keller	männlich	Romancier	Point(13.67921 51.05583)	01157
Sierksstraße	Hans Ludwig Sierks	männlich	Schriftsteller	Point(13.8231 51.05376)	01326
Sierksstraße	Hans Ludwig Sierks	männlich	Widerstandskämpfer	Point(13.8231 51.05376)	01326
Schreberstraße	Moritz Schreber	männlich	Arzt	Point(13.66049 51.04351)	01169
Schreberstraße	Moritz Schreber	männlich	Hochschullehrer	Point(13.66049 51.04351)	01169
Grillparzerstraße	Franz Grillparzer	männlich	Schriftsteller	Point(13.68267 51.05472)	01157
Grillparzerstraße	Franz Grillparzer	männlich	Dichter	Point(13.68267 51.05472)	01157
Grillparzerstraße	Franz Grillparzer	männlich	Politiker	Point(13.68267 51.05472)	01157
Grillparzerstraße	Franz Grillparzer	männlich	Dramatiker	Point(13.68267 51.05472)	01157
Lotte-Meyer-Straße	Lotte Meyer	weiblich	Bühnenschauspieler	Point(13.65649 51.05193)	01157
Lotte-Meyer-Straße	Lotte Meyer	weiblich	Filmschauspieler	Point(13.65649 51.05193)	01157
Wuttkestraße	Robert Wuttke	männlich	Wirtschaftswissenschaftler	Point(13.82436 51.05707)	01326
Wuttkestraße	Robert Wuttke	männlich	Hochschullehrer	Point(13.82436 51.05707)	01326
Potthoffstraße	Gerhart Potthoff	männlich	Hochschullehrer	Point(13.70437 51.05362)	01159
Potthoffstraße	Gerhart Potthoff	männlich	Verkehrswissenschaftler	Point(13.70437 51.05362)	01159
Heinz-Steyer-Straße	Heinrich von Abendroth	männlich	Feldherr	Point(13.67796 51.05115)	01157
Heinz-Steyer-Straße	Heinz Steyer	männlich	Politiker	Point(13.67796 51.05115)	01157
Ulrichstraße	Pauline Ulrich	weiblich	Bühnenschauspieler	Point(13.82593 51.05691)	01326
Rudolf-Dittrich-Straße	Rudolf Dittrich	männlich	Opernsänger	Point(13.79368 50.98911)	01239
Reuningstraße	Theodor Reuning	männlich	Landwirt	Point(13.65508 51.04949)	01169
Leßkestraße	Friedrich August Leßke	männlich	Schriftsteller	Point(13.66884 51.03809)	01169
Karl-Schmidt-Weg	Karl Schmidt	männlich	Architekt	Point(13.824 51.0563)	01326
Karl-Schmidt-Weg	Karl Schmidt	männlich	Volkskundler	Point(13.824 51.0563)	01326
Heroldstraße	Johann Salomon Herold	männlich	Pastor	Point(13.67107 51.0612)	01157
Heroldstraße	Johann Salomon Herold	männlich	Theologe	Point(13.67107 51.0612)	01157
Uthmannstraße	Gustav Adolf Uthmann	männlich	Komponist	Point(13.668 51.0389)	01169
Uthmannstraße	Gustav Adolf Uthmann	männlich	Chorleiter	Point(13.668 51.0389)	01169
Liesel-von-Schuch-Straße	Elisabeth von Schuch	weiblich	Sänger	Point(13.79509 50.99106)	01239
Sebastian-Bach-Straße	Johann Sebastian Bach	männlich	Komponist	Point(13.792166 51.056359)	01277
Sebastian-Bach-Straße	Johann Sebastian Bach	männlich	Dirigent	Point(13.792166 51.056359)	01277
Sebastian-Bach-Straße	Johann Sebastian Bach	männlich	Virtuose	Point(13.792166 51.056359)	01277
Sebastian-Bach-Straße	Johann Sebastian Bach	männlich	Konzertmeister	Point(13.792166 51.056359)	01277
Sebastian-Bach-Straße	Johann Sebastian Bach	männlich	Organist	Point(13.792166 51.056359)	01277
Sebastian-Bach-Straße	Johann Sebastian Bach	männlich	Chorleiter	Point(13.792166 51.056359)	01277
Sebastian-Bach-Straße	Johann Sebastian Bach	männlich	Geiger	Point(13.792166 51.056359)	01277
Sebastian-Bach-Straße	Johann Sebastian Bach	männlich	Schullehrer	Point(13.792166 51.056359)	01277
Sebastian-Bach-Straße	Johann Sebastian Bach	männlich	Cembalist	Point(13.792166 51.056359)	01277
Sebastian-Bach-Straße	Johann Sebastian Bach	männlich	Musikwissenschaftler	Point(13.792166 51.056359)	01277
Sebastian-Bach-Straße	Johann Sebastian Bach	männlich	Musikpädagoge	Point(13.792166 51.056359)	01277
Händelallee	Georg Friedrich Händel	männlich	Komponist	Point(13.787394 51.056762)	01309
Händelallee	Georg Friedrich Händel	männlich	Organist	Point(13.787394 51.056762)	01309
Händelallee	Georg Friedrich Händel	männlich	Impresario	Point(13.787394 51.056762)	01309
Händelallee	Georg Friedrich Händel	männlich	Geiger	Point(13.787394 51.056762)	01309
Händelallee	Georg Friedrich Händel	männlich	Hochschullehrer	Point(13.787394 51.056762)	01309
Händelallee	Georg Friedrich Händel	männlich	Cembalist	Point(13.787394 51.056762)	01309
Händelallee	Georg Friedrich Händel	männlich	Opernkomponist	Point(13.787394 51.056762)	01309
Schubertstraße	Franz Schubert	männlich	Komponist	Point(13.785731 51.057103)	01307
Schubertstraße	Franz Schubert	männlich	Lehrer	Point(13.785731 51.057103)	01307
Schubertstraße	Franz Schubert	männlich	Pianist	Point(13.785731 51.057103)	01307
Martin-Luther-Straße	Martin Luther	männlich	Schriftsteller	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Schriftsteller	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Komponist	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Komponist	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Rechtsanwalt	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Rechtsanwalt	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Professor	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Professor	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Pastor	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Pastor	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Übersetzer	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Übersetzer	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Prediger	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Prediger	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Reformator	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Reformator	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Presbyter	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Presbyter	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Theologe	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Theologe	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Philosoph	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Philosoph	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Kirchenlieddichter	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Kirchenlieddichter	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	Bibelübersetzer	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	Bibelübersetzer	Point(13.756704 51.064252)	01099
Martin-Luther-Straße	Martin Luther	männlich	westlicher christlicher Mönch	Point(13.755905 51.064501)	01099
Martin-Luther-Platz	Martin Luther	männlich	westlicher christlicher Mönch	Point(13.756704 51.064252)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Schriftsteller	Point(13.756161 51.061855)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Dichter	Point(13.756161 51.061855)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Bibliothekar	Point(13.756161 51.061855)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Dramatiker	Point(13.756161 51.061855)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Dramaturg	Point(13.756161 51.061855)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Liedtexter	Point(13.756161 51.061855)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Theologe	Point(13.756161 51.061855)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Kunsthistoriker	Point(13.756161 51.061855)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Journalist	Point(13.756161 51.061855)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Literaturkritiker	Point(13.756161 51.061855)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Philosoph	Point(13.756161 51.061855)	01099
Lessingstraße	Gotthold Ephraim Lessing	männlich	Kritiker	Point(13.756161 51.061855)	01099
Spohrstraße	Louis Spohr	männlich	Komponist	Point(13.813775 51.046138)	01277
Spohrstraße	Louis Spohr	männlich	Dirigent	Point(13.813775 51.046138)	01277
Spohrstraße	Louis Spohr	männlich	Musiker	Point(13.813775 51.046138)	01277
Spohrstraße	Louis Spohr	männlich	Geiger	Point(13.813775 51.046138)	01277
Spohrstraße	Louis Spohr	männlich	Musikwissenschaftler	Point(13.813775 51.046138)	01277
Spohrstraße	Louis Spohr	männlich	Musikpädagoge	Point(13.813775 51.046138)	01277
Tieckstraße	Ludwig Tieck	männlich	Schriftsteller	Point(13.753174 51.061783)	01099
Tieckstraße	Ludwig Tieck	männlich	Dichter	Point(13.753174 51.061783)	01099
Tieckstraße	Ludwig Tieck	männlich	Dramatiker	Point(13.753174 51.061783)	01099
Tieckstraße	Ludwig Tieck	männlich	Übersetzer	Point(13.753174 51.061783)	01099
Tieckstraße	Ludwig Tieck	männlich	Verleger	Point(13.753174 51.061783)	01099
Tieckstraße	Ludwig Tieck	männlich	Literaturkritiker	Point(13.753174 51.061783)	01099
Tieckstraße	Ludwig Tieck	männlich	Romancier	Point(13.753174 51.061783)	01099
Tieckstraße	Ludwig Tieck	männlich	Märchensammler	Point(13.753174 51.061783)	01099
Arndtstraße	Ernst Moritz Arndt	männlich	Schriftsteller	Point(13.773429 51.068022)	01099
Arndtstraße	Ernst Moritz Arndt	männlich	Dichter	Point(13.773429 51.068022)	01099
Arndtstraße	Ernst Moritz Arndt	männlich	Politiker	Point(13.773429 51.068022)	01099
Arndtstraße	Ernst Moritz Arndt	männlich	Historiker	Point(13.773429 51.068022)	01099
Arndtstraße	Ernst Moritz Arndt	männlich	Hochschullehrer	Point(13.773429 51.068022)	01099
Hans-Oster-Straße	Hans Oster	männlich	Militär	Point(13.75675 51.07444)	01099
Hans-Oster-Straße	Hans Oster	männlich	Widerstandskämpfer	Point(13.75675 51.07444)	01099
Gustav-Freytag-Straße	Gustav Freytag	männlich	Schriftsteller	Point(13.810094 51.043943)	01277
Gustav-Freytag-Straße	Gustav Freytag	männlich	Politiker	Point(13.810094 51.043943)	01277
Gustav-Freytag-Straße	Gustav Freytag	männlich	Dramatiker	Point(13.810094 51.043943)	01277
Gustav-Freytag-Straße	Gustav Freytag	männlich	Journalist	Point(13.810094 51.043943)	01277
Gustav-Freytag-Straße	Gustav Freytag	männlich	Romancier	Point(13.810094 51.043943)	01277
Arno-Holz-Allee	Arno Holz	männlich	Schriftsteller	Point(13.766793 51.071709)	01099
Arno-Holz-Allee	Arno Holz	männlich	Dichter	Point(13.766793 51.071709)	01099
Arno-Holz-Allee	Arno Holz	männlich	Dramatiker	Point(13.766793 51.071709)	01099
Arno-Holz-Allee	Arno Holz	männlich	Journalist	Point(13.766793 51.071709)	01099
Hans-Grundig-Straße	Hans Grundig	männlich	Maler	Point(13.761469 51.051538)	01307
Hans-Grundig-Straße	Hans Grundig	männlich	Hochschullehrer	Point(13.761469 51.051538)	01307
Hans-Grundig-Straße	Hans Grundig	männlich	Grafiker	Point(13.761469 51.051538)	01307
Wilhelm-Buck-Straße	Wilhelm Buck	männlich	Politiker	Point(13.748117 51.058334)	01097
Wilhelm-Buck-Straße	Wilhelm Buck	männlich	Gewerkschafter	Point(13.748117 51.058334)	01097
Simrockstraße	Karl Simrock	männlich	Dichter	Point(13.812675 51.044181)	01277
Simrockstraße	Karl Simrock	männlich	Übersetzer	Point(13.812675 51.044181)	01277
Simrockstraße	Karl Simrock	männlich	Dichterjurist	Point(13.812675 51.044181)	01277
Simrockstraße	Karl Simrock	männlich	Hochschullehrer	Point(13.812675 51.044181)	01277
Simrockstraße	Karl Simrock	männlich	Germanist	Point(13.812675 51.044181)	01277
Simrockstraße	Karl Simrock	männlich	Linguist	Point(13.812675 51.044181)	01277
Melanchthonstraße	Philipp Melanchthon	männlich	Astronom	Point(13.754449 51.061071)	01099
Melanchthonstraße	Philipp Melanchthon	männlich	Schriftsteller	Point(13.754449 51.061071)	01099
Melanchthonstraße	Philipp Melanchthon	männlich	Astrologe	Point(13.754449 51.061071)	01099
Melanchthonstraße	Philipp Melanchthon	männlich	Reformator	Point(13.754449 51.061071)	01099
Melanchthonstraße	Philipp Melanchthon	männlich	Theologe	Point(13.754449 51.061071)	01099
Melanchthonstraße	Philipp Melanchthon	männlich	Hochschullehrer	Point(13.754449 51.061071)	01099
Melanchthonstraße	Philipp Melanchthon	männlich	Philosoph	Point(13.754449 51.061071)	01099
Melanchthonstraße	Philipp Melanchthon	männlich	Klassischer Philologe	Point(13.754449 51.061071)	01099
Lessingstraße	Erzherzog Karl Ludwig	männlich	Politiker	Point(13.756161 51.061855)	01099
Ferdinand-Avenarius-Straße	Ferdinand Avenarius	männlich	Schriftsteller	Point(13.812052 51.047879)	01277
Ferdinand-Avenarius-Straße	Ferdinand Avenarius	männlich	Dichter	Point(13.812052 51.047879)	01277
Ferdinand-Avenarius-Straße	Ferdinand Avenarius	männlich	Pädagoge	Point(13.812052 51.047879)	01277
Ferdinand-Avenarius-Straße	Ferdinand Avenarius	männlich	Kunsthistoriker	Point(13.812052 51.047879)	01277
Ferdinand-Avenarius-Straße	Ferdinand Avenarius	männlich	Publizist	Point(13.812052 51.047879)	01277
Erich-Ponto-Straße	Erich Ponto	männlich	Bühnenschauspieler	Point(13.747683 51.058996)	01097
Erich-Ponto-Straße	Erich Ponto	männlich	Filmschauspieler	Point(13.747683 51.058996)	01097
Louis-Braille-Straße	Louis Braille	männlich	Erfinder	Point(13.773708 51.068286)	01099
Louis-Braille-Straße	Louis Braille	männlich	Organist	Point(13.773708 51.068286)	01099
Louis-Braille-Straße	Louis Braille	männlich	Q56312751	Point(13.773708 51.068286)	01099
Gerokstraße	Karl von Gerok	männlich	Schriftsteller	Point(13.763821 51.053141)	01307
Gerokstraße	Karl von Gerok	männlich	Dichter	Point(13.763821 51.053141)	01307
Gerokstraße	Karl von Gerok	männlich	Theologe	Point(13.763821 51.053141)	01307
Heinrich-Schütz-Straße	Heinrich Schütz	männlich	Komponist	Point(13.81149 51.04606)	01277
Heinrich-Schütz-Straße	Heinrich Schütz	männlich	Organist	Point(13.81149 51.04606)	01277
Liststraße	Friedrich List	männlich	Schriftsteller	Point(13.731806 51.076359)	01127
Liststraße	Friedrich List	männlich	Politiker	Point(13.731806 51.076359)	01127
Liststraße	Friedrich List	männlich	Unternehmer	Point(13.731806 51.076359)	01127
Liststraße	Friedrich List	männlich	Wirtschaftswissenschaftler	Point(13.731806 51.076359)	01127
Liststraße	Friedrich List	männlich	Diplomat	Point(13.731806 51.076359)	01127
Liststraße	Friedrich List	männlich	Hochschullehrer	Point(13.731806 51.076359)	01127
Liststraße	Friedrich List	männlich	Journalist	Point(13.731806 51.076359)	01127
Senefelderstraße	Alois Senefelder	männlich	Schauspieler	Point(13.786571 51.053325)	01307
Senefelderstraße	Alois Senefelder	männlich	Schauspieler	Point(13.786571 51.053325)	01309
Senefelderstraße	Alois Senefelder	männlich	Erfinder	Point(13.786571 51.053325)	01307
Senefelderstraße	Alois Senefelder	männlich	Erfinder	Point(13.786571 51.053325)	01309
Senefelderstraße	Alois Senefelder	männlich	Dramatiker	Point(13.786571 51.053325)	01307
Senefelderstraße	Alois Senefelder	männlich	Dramatiker	Point(13.786571 51.053325)	01309
Senefelderstraße	Alois Senefelder	männlich	Lithograf	Point(13.786571 51.053325)	01307
Senefelderstraße	Alois Senefelder	männlich	Lithograf	Point(13.786571 51.053325)	01309
Theresienstraße	Maria Theresia von Österreich	weiblich	Aristokrat	Point(13.742361 51.062808)	01097
Carolinenstraße	Karoline Ferdinande von Österreich	weiblich	Aristokrat	Point(13.744284 51.063634)	01097
Hedwigstraße	Hedwig von Dänemark	weiblich	Aristokrat	Point(13.735355 51.063756)	01097
Draesekestraße	Felix Draeseke	männlich	Schriftsteller	Point(13.810111 51.046165)	01277
Draesekestraße	Felix Draeseke	männlich	Komponist	Point(13.810111 51.046165)	01277
Draesekestraße	Felix Draeseke	männlich	Hochschullehrer	Point(13.810111 51.046165)	01277
Draesekestraße	Felix Draeseke	männlich	Musikpädagoge	Point(13.810111 51.046165)	01277
Draesekestraße	Felix Draeseke	männlich	Theoretiker	Point(13.810111 51.046165)	01277
Wigardstraße	Hans Georg von Arnim-Boitzenburg	männlich	Diplomat	Point(13.750011 51.057939)	01097
Heinrichstraße	Heinrich der Fromme	männlich	Herrscher	Point(13.740617 51.059864)	01097
Georgenstraße	Georg der Bärtige	männlich	Politiker	Point(13.748277 51.062028)	01097
Hans-Böhm-Straße	Jean Louis Nicodé	männlich	Komponist	Point(13.803703 51.054888)	01309
Hans-Böhm-Straße	Jean Louis Nicodé	männlich	Dirigent	Point(13.803703 51.054888)	01309
Hans-Böhm-Straße	Jean Louis Nicodé	männlich	Pianist	Point(13.803703 51.054888)	01309
Oehmestraße	Ernst Erwin Oehme	männlich	Maler	Point(13.807708 51.048492)	01277
Oehmestraße	Ernst Erwin Oehme	männlich	Zeichner	Point(13.807708 51.048492)	01277
Wigardstraße	Franz Jacob Wigard	männlich	Arzt	Point(13.750011 51.057939)	01097
Wigardstraße	Franz Jacob Wigard	männlich	Politiker	Point(13.750011 51.057939)	01097
Wigardstraße	Franz Jacob Wigard	männlich	Stenograph	Point(13.750011 51.057939)	01097
Gehestraße	Franz Ludwig Gehe	männlich	Unternehmer	Point(13.730346 51.073585)	01127
Gehestraße	Franz Ludwig Gehe	männlich	Philanthrop	Point(13.730346 51.073585)	01127
Nieritzstraße	Karl Gustav Nieritz	männlich	Schriftsteller	Point(13.741466 51.062148)	01097
Nieritzstraße	Karl Gustav Nieritz	männlich	Lehrer	Point(13.741466 51.062148)	01097
Harkortstraße	Gustav Harkort	männlich	Politiker	Point(13.731457 51.077237)	01127
Harkortstraße	Gustav Harkort	männlich	Bankier	Point(13.731457 51.077237)	01127
Hartigstraße	Karl Ernst Hartig	männlich	Hochschullehrer	Point(13.72861 51.072401)	01127
Ludwig-Hartmann-Straße	Ludwig Hartmann	männlich	Schriftsteller	Point(13.812282 51.04125)	01277
Ludwig-Hartmann-Straße	Ludwig Hartmann	männlich	Komponist	Point(13.812282 51.04125)	01277
Ludwig-Hartmann-Straße	Ludwig Hartmann	männlich	Pianist	Point(13.812282 51.04125)	01277
Ludwig-Hartmann-Straße	Ludwig Hartmann	männlich	Musikkritiker	Point(13.812282 51.04125)	01277
Polenzstraße	Maximilian von Polenz	männlich	Politiker	Point(13.808694 51.04093)	01277
Polenzstraße	Maximilian von Polenz	männlich	Amtshauptmann	Point(13.808694 51.04093)	01277
Scariastraße	Emil Scaria	männlich	Opernsänger	Point(13.808898 51.043659)	01277
Reinhold-Becker-Straße	Reinhold Becker	männlich	Komponist	Point(13.807708 51.048492)	01277
Reinhold-Becker-Straße	Reinhold Becker	männlich	Geiger	Point(13.807708 51.048492)	01277
Reinhold-Becker-Straße	Reinhold Becker	männlich	Hochschullehrer	Point(13.807708 51.048492)	01277
Fuchsstraße	Albert Fuchs	männlich	Komponist	Point(13.809609 51.050743)	01277
Fuchsstraße	Albert Fuchs	männlich	Dirigent	Point(13.809609 51.050743)	01277
Schaufußstraße	Ludwig Wilhelm Schaufuß	männlich	Naturwissenschaftler	Point(13.812156 51.039653)	01277
Schaufußstraße	Ludwig Wilhelm Schaufuß	männlich	Schriftsteller	Point(13.812156 51.039653)	01277
Schaufußstraße	Ludwig Wilhelm Schaufuß	männlich	Entomologe	Point(13.812156 51.039653)	01277
Paul-Schwarze-Straße	Paul Schwarze	männlich	Tischler	Point(13.746996 51.060325)	01097
Hans-Böhm-Straße	Hans Böhm	männlich	Hochschullehrer	Point(13.803703 51.054888)	01309
Hans-Böhm-Straße	Hans Böhm	männlich	Publizist	Point(13.803703 51.054888)	01309
Gautschweg	Karl Gautsch	männlich	Rechtsanwalt	Point(13.805572 51.054065)	01309
Wilhelm-Buck-Straße	Ernst Adolph von Craushaar	männlich	Zeichner	Point(13.748117 51.058334)	01097
Traubestraße	Joseph Traube	männlich	Kaufmann	Point(13.807536 51.039836)	01277
Traubestraße	Joseph Traube	männlich	Stifter	Point(13.807536 51.039836)	01277
Johannes-Brahms-Straße	Johannes Brahms	männlich	Komponist	Point(13.85689 51.00075)	01259
Johannes-Brahms-Straße	Johannes Brahms	männlich	Dirigent	Point(13.85689 51.00075)	01259
Johannes-Brahms-Straße	Johannes Brahms	männlich	Pianist	Point(13.85689 51.00075)	01259
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Schriftsteller	Point(13.80506 50.99744)	01257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Dichter	Point(13.80506 50.99744)	01257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Jurist	Point(13.80506 50.99744)	01257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Dramatiker	Point(13.80506 50.99744)	01257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Dichterjurist	Point(13.80506 50.99744)	01257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Journalist	Point(13.80506 50.99744)	01257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Satiriker	Point(13.80506 50.99744)	01257
Kurt-Tucholsky-Straße	Kurt Tucholsky	männlich	Prosaist	Point(13.80506 50.99744)	01257
Martin-Opitz-Straße	Martin Opitz	männlich	Schriftsteller	Point(13.66036 51.06038)	01157
Martin-Opitz-Straße	Martin Opitz	männlich	Dichter	Point(13.66036 51.06038)	01157
Martin-Opitz-Straße	Martin Opitz	männlich	Übersetzer	Point(13.66036 51.06038)	01157
Martin-Opitz-Straße	Martin Opitz	männlich	Hauslehrer	Point(13.66036 51.06038)	01157
Martin-Opitz-Straße	Martin Opitz	männlich	Dichterjurist	Point(13.66036 51.06038)	01157
Martin-Opitz-Straße	Martin Opitz	männlich	Literaturtheoretiker	Point(13.66036 51.06038)	01157
Wilhelm-Bölsche-Straße	Wilhelm Bölsche	männlich	Schriftsteller	Point(13.85822 51.0021)	01259
Wilhelm-Bölsche-Straße	Wilhelm Bölsche	männlich	Herausgeber	Point(13.85822 51.0021)	01259
Besselplatz	Friedrich Wilhelm Bessel	männlich	Astronom	Point(13.7864 51.01332)	01237
Besselplatz	Friedrich Wilhelm Bessel	männlich	Physiker	Point(13.7864 51.01332)	01237
Besselplatz	Friedrich Wilhelm Bessel	männlich	Mathematiker	Point(13.7864 51.01332)	01237
Besselplatz	Friedrich Wilhelm Bessel	männlich	Landvermesser	Point(13.7864 51.01332)	01237
Besselplatz	Friedrich Wilhelm Bessel	männlich	Hochschullehrer	Point(13.7864 51.01332)	01237
Bonhoefferplatz	Dietrich Bonhoeffer	männlich	Dichter	Point(13.70169 51.03871)	01159
Bonhoefferplatz	Dietrich Bonhoeffer	männlich	Theologe	Point(13.70169 51.03871)	01159
Bonhoefferplatz	Dietrich Bonhoeffer	männlich	Widerstandskämpfer	Point(13.70169 51.03871)	01159
Bonhoefferplatz	Dietrich Bonhoeffer	männlich	Philosoph	Point(13.70169 51.03871)	01159
August-Bebel-Straße (Cossebaude)	August Bebel	männlich	Schriftsteller	Point(13.63305 51.08641)	01156
August-Bebel-Straße (Cossebaude)	August Bebel	männlich	Politiker	Point(13.63305 51.08641)	01156
August-Bebel-Straße (Cossebaude)	August Bebel	männlich	Drechsler	Point(13.63305 51.08641)	01156
Prof.-Billroth-Straße	Theodor Billroth	männlich	Arzt	Point(13.82789 50.99722)	01259
Prof.-Billroth-Straße	Theodor Billroth	männlich	Professor	Point(13.82789 50.99722)	01259
Prof.-Billroth-Straße	Theodor Billroth	männlich	Pianist	Point(13.82789 50.99722)	01259
Prof.-Billroth-Straße	Theodor Billroth	männlich	Chirurg	Point(13.82789 50.99722)	01259
Marie-Hankel-Straße	Marie Hankel	weiblich	Schriftsteller	Point(13.83326 51.01908)	01279
Marie-Hankel-Straße	Marie Hankel	weiblich	Dichter	Point(13.83326 51.01908)	01279
Marie-Hankel-Straße	Marie Hankel	weiblich	Suffragette	Point(13.83326 51.01908)	01279
